Id,OwnerUserId_ans,CreationDate_ans,ParentId,Score_ans,IsAcceptedAnswer,Body_ans,OwnerUserId_que,CreationDate_que,Score_que,Title,Body_que
1261288,143377,2009-08-11T15:54:00Z,1260965,59,TRUE,"<p>The following code has served me well. Customize it a little and you are done.
<a href=""http://files.eduardoleoni.com/map.png"">alt text http://files.eduardoleoni.com/map.png</a></p>

<pre><code>library(maptools)
substitute your shapefiles here
state.map &lt;- readShapeSpatial(""BRASIL.shp"")
counties.map &lt;- readShapeSpatial(""55mu2500gsd.shp"")
## this is the variable we will be plotting
counties.map@data$noise &lt;- rnorm(nrow(counties.map@data))
</code></pre>

<p>heatmap function</p>

<pre><code>plot.heat &lt;- function(counties.map,state.map,z,title=NULL,breaks=NULL,reverse=FALSE,cex.legend=1,bw=.2,col.vec=NULL,plot.legend=TRUE) {
  ##Break down the value variable
  if (is.null(breaks)) {
    breaks=
      seq(
          floor(min(counties.map@data[,z],na.rm=TRUE)*10)/10
          ,
          ceiling(max(counties.map@data[,z],na.rm=TRUE)*10)/10
          ,.1)
  }
  counties.map@data$zCat &lt;- cut(counties.map@data[,z],breaks,include.lowest=TRUE)
  cutpoints &lt;- levels(counties.map@data$zCat)
  if (is.null(col.vec)) col.vec &lt;- heat.colors(length(levels(counties.map@data$zCat)))
  if (reverse) {
    cutpointsColors &lt;- rev(col.vec)
  } else {
    cutpointsColors &lt;- col.vec
  }
  levels(counties.map@data$zCat) &lt;- cutpointsColors
  plot(counties.map,border=gray(.8), lwd=bw,axes = FALSE, las = 1,col=as.character(counties.map@data$zCat))
  if (!is.null(state.map)) {
    plot(state.map,add=TRUE,lwd=1)
  }
  ##with(counties.map.c,text(x,y,name,cex=0.75))
  if (plot.legend) legend(""bottomleft"", cutpoints, fill = cutpointsColors,bty=""n"",title=title,cex=cex.legend)
  ##title(""Cartogram"")
}
</code></pre>

<p>plot it</p>

<pre><code>plot.heat(counties.map,state.map,z=""noise"",breaks=c(-Inf,-2,-1,0,1,2,Inf))
</code></pre>
",37751,2009-08-11T15:06:53Z,58,Developing Geographic Thematic Maps with R,"<p>There are clearly a number of packages in R for all sorts of spatial analysis. That can by seen in the <a href=""http://cran.r-project.org/web/views/Spatial.html"" rel=""noreferrer"">CRAN Task View: Analysis of Spatial Data</a>. These packages are numerous and diverse, but all I want to do is some simple <a href=""http://images.google.com/images?q=thematic+map&amp;oe=utf-8&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a&amp;um=1&amp;ie=UTF-8&amp;ei=EYiBSqywF5TYNZW8sJ0L&amp;sa=X&amp;oi=image_result_group&amp;ct=title&amp;resnum=4"" rel=""noreferrer"">thematic maps</a>. I have data with county and state FIPS codes and I have ESRI shape files of county and state boundaries and the accompanying FIPS codes which allows joining with the data. The shape files could be easily converted to other formats, if needed. </p>

<p>So what's the most straight forward way to create thematic maps with R? </p>

<p>This map looks like it was created with an ESRI Arc product, but this is the type of thing I would like to do with R:</p>

<p><a href=""http://www.infousagov.com/images/choro.jpg"" rel=""noreferrer"">alt text http://www.infousagov.com/images/choro.jpg</a> Map <a href=""http://www.infousagov.com/thematicmap.asp"" rel=""noreferrer"">copied from here</a>. </p>
"
1263432,154039,2009-08-11T22:56:40Z,1107605,1,TRUE,"<p>There isn't, but you can force your Rscript into R editing mode by making the second line of the file look like this:</p>

<pre><code># -*- mode: R -*-
</code></pre>

<p>(More information <a href=""http://www.gnu.org/software/emacs/manual/html_node/emacs/Specifying-File-Variables.html"" rel=""nofollow noreferrer"">here</a>.)</p>
",60628,2009-07-10T03:55:08Z,6,Is there an Emacs mode for Rscript?,"<p>Is there any usable emacs mode for <code>Rscript</code>? </p>

<p>(<code>Rscript</code> is the script front-end for the <a href=""http://www.r-project.org/"" rel=""nofollow noreferrer"">R</a> language.)</p>

<p>If I type this:</p>

<pre><code>#!/usr/bin/Rscript
print(commandArgs(TRUE))
</code></pre>

<p>and do <code>indent</code> in the <a href=""http://ess.r-project.org/"" rel=""nofollow noreferrer"">ESS</a> R-mode it indents the first line like crazy, since it sees it as a comment:</p>

<pre><code>                          #!/usr/bin/Rscript
print(commandArgs(TRUE))
</code></pre>
"
1265157,23929,2009-08-12T09:27:23Z,1265129,19,TRUE,"<p>The dput command writes an ASCII representation. If instead of a filename you put """" it will write it to the console</p>

<pre><code>&gt; dput(site.data,"""")
structure(list(site = structure(c(1L, 1L, 1L, 2L, 2L, 2L, 3L, 
3L, 3L), .Label = c(""ALBEN"", ""ALDER"", ""AMERI""), class = ""factor""), 
    year = c(5L, 10L, 20L, 5L, 10L, 20L, 5L, 10L, 20L), peak = c(101529.6, 
    117483.4, 132960.9, 6561.3, 7897.1, 9208.1, 43656.5, 51475.3, 
    58854.4)), .Names = c(""site"", ""year"", ""peak""), row.names = c(1L, 
2L, 3L, 8L, 9L, 10L, 15L, 16L, 17L), class = ""data.frame"")
</code></pre>

<p>Just copy the structure and put it after ""site.data="" in your example code and people will be able to recreate the data frame exactly as you have it.</p>
",23929,2009-08-12T09:22:08Z,13,How to export the definition of an R object to plain text so that others can recreate it?,"<p>Let's say you have this data in R, and you want to post a question on stackoverflow. For others to best help you, it would be nice if they could have a copy of your object (dataframe, vector, etc) to work with.</p>

<p>Let's say your data is in a data frame called site.data</p>

<pre><code>&gt; site.data
    site year     peak
1  ALBEN    5 101529.6
2  ALBEN   10 117483.4
3  ALBEN   20 132960.9
8  ALDER    5   6561.3
9  ALDER   10   7897.1
10 ALDER   20   9208.1
15 AMERI    5  43656.5
16 AMERI   10  51475.3
17 AMERI   20  58854.4
</code></pre>

<p>How do you package it up so that the users can recreate the data exactly as you have it? </p>

<p>You want to do this without having people download a text file and import it.  </p>

<p>(Note: These data subsetted from an example of the REvolutions blog)</p>
"
1266400,143305,2009-08-12T14:09:44Z,1266279,60,TRUE,"<p>The standard answer is to use packages -- see the <a href=""http://cran.r-project.org/doc/manuals/R-exts.pdf"" rel=""nofollow noreferrer"">Writing R Extensions</a> manual as well as different tutorials on the web.</p>

<p>It gives you</p>

<ul>
<li>a quasi-automatic way to organize your code by topic </li>
<li>strongly encourages you to write a help file, making you think about the interface</li>
<li>a lot of sanity checks via <code>R CMD check</code></li>
<li>a chance to add regression tests</li>
<li>as well as a means for namespaces.</li>
</ul>

<p>Just running <code>source()</code> over code works for really short snippets. Everything else should be in a package -- even if you do not plan to publish it as you can write internal packages for internal repositories. </p>

<p>As for the 'how to edit' part, the <a href=""http://cran.r-project.org/doc/manuals/R-ints.html"" rel=""nofollow noreferrer"">R Internals</a> manual has excellent <em>R coding standards</em> in Section 6.  Otherwise, I tend to use defaults in <a href=""http://ess.r-project.org/"" rel=""nofollow noreferrer"">Emacs' ESS mode</a>.</p>

<p><em>Update 2008-Aug-13:</em>  David Smith just blogged about the <a href=""https://google.github.io/styleguide/Rguide.xml"" rel=""nofollow noreferrer"">Google R Style Guide</a>.</p>
",23929,2009-08-12T13:50:45Z,138,How to organize large R programs?,"<p>When I undertake an R project of any complexity, my scripts quickly get long and confusing. </p>

<p>What are some practices I can adopt so that my code will always be a pleasure to work with? I'm thinking about things like</p>

<ul>
<li>Placement of functions in source files</li>
<li>When to break something out to another source file</li>
<li>What should be in the master file</li>
<li>Using functions as organizational units (whether this is worthwhile given that R makes it hard to access global state)</li>
<li>Indentation / line break practices. 

<ul>
<li>Treat ( like {? </li>
<li>Put things like )} on 1 or 2 lines?</li>
</ul></li>
</ul>

<p>Basically, what are your rules of thumb for organizing large R scripts?</p>
"
1269719,143319,2009-08-13T02:23:36Z,1269624,100,TRUE,"<pre><code>x[r,]
</code></pre>

<p>where r is the row you're interested in.  Try this, for example:</p>

<pre><code>#Add your data
x &lt;- structure(list(A = c(5,    3.5, 3.25, 4.25,  1.5 ), 
                    B = c(4.25, 4,   4,    4.5,   4.5 ),
                    C = c(4.5,  2.5, 4,    2.25,  3   )
               ),
               .Names    = c(""A"", ""B"", ""C""),
               class     = ""data.frame"",
               row.names = c(NA, -5L)
     )

#The vector your result should match
y&lt;-c(A=5, B=4.25, C=4.5)

#Test that the items in the row match the vector you wanted
x[1,]==y
</code></pre>

<p><a href=""http://www.mayin.org/ajayshah/KB/R/html/b6.html"" rel=""noreferrer"">This page</a> (from <a href=""http://www.mayin.org/ajayshah/KB/R/index.html"" rel=""noreferrer"">this useful site</a>) has good information on indexing like this.</p>
",32978,2009-08-13T01:44:56Z,76,How to get row from R data.frame,"<p>I have a data.frame with column headers. </p>

<p>How can I get a specific row from the data.frame as a list (with the column headers as keys for the list)?</p>

<p>Specifically, my data.frame is </p>

<pre>
      A    B    C
    1 5    4.25 4.5
    2 3.5  4    2.5
    3 3.25 4    4
    4 4.25 4.5  2.25
    5 1.5  4.5  3
</pre>

<p>And I want to get a row that's the equivalent of</p>

<pre><code>&gt; c(a=5, b=4.25, c=4.5)
  a   b   c 
5.0 4.25 4.5 
</code></pre>
"
1272819,154039,2009-08-13T15:45:04Z,1169373,19,TRUE,"<p>Memory for deleted objects is not released immediately. R uses a technique called ""garbage collection"" to reclaim memory for deleted objects. Periodically, it cycles through the list of accessible objects (basically, those that have names and have not been deleted and can therefore be accessed by the user), and ""tags"" them for retention. The memory for any untagged objects is returned to the operating system after the garbage-collection sweep.</p>

<p>Garbage collection happens automatically, and you don't have any direct control over this process. But you can force a sweep by calling the command gc() from the command line.</p>

<p>Even then, on some operating systems garbage collection might not reclaim memory (as reported by the OS). Older versions of Windows, for example, could increase but not decrease the memory footprint of R. Garbage collection would only make space for new objects in the future, but would not reduce the memory use of R.</p>
",84458,2009-07-23T03:03:09Z,24,Memory Usage in R,"<p>After creating large objects and running out of RAM, I will try and delete the objects in my current environment using</p>

<pre><code>rm(list=ls())
</code></pre>

<p>When I check my RAM usage, nothing has changed.  Even after calling <code>gc()</code> nothing has changed.  I can only replenish my RAM by quitting R.</p>

<p>Anybody have advice for dealing with memory-intensive objects within R?</p>
"
1279136,2611,2009-08-14T17:34:36Z,1279003,6,TRUE,"<p>I usually set this at the start of my session with <code>windows.options</code>:</p>

<pre><code>windows.options(width=10, height=10)

# plot away
plot(...)
</code></pre>

<p>If you need to reset to ""factory settings"":</p>

<pre><code>dev.off()
windows.options(reset=TRUE)

# more plotting
plot(...)
</code></pre>
",144278,2009-08-14T17:06:15Z,13,Specify Width and Height of Plot,"<p>I have a panel containing three plots. How can I use <code>par</code> to specify the width and height of the main panel so it is always at a fixed size?</p>
"
1296745,143305,2009-08-18T21:51:22Z,1296646,1260,TRUE,"<p>You can use the <a href=""http://stat.ethz.ch/R-manual/R-devel/library/base/html/order.html"" rel=""noreferrer""><code>order()</code></a> function directly without resorting to add-on tools -- see this simpler answer which uses a trick right from the top of the <code>example(order)</code> code:</p>

<pre><code>R&gt; dd[with(dd, order(-z, b)), ]
    b x y z
4 Low C 9 2
2 Med D 3 1
1  Hi A 8 1
3  Hi A 9 1
</code></pre>

<p><em>Edit some 2+ years later:</em>  It was just asked how to do this by column index. The answer is to simply pass the desired sorting column(s) to the <code>order()</code> function:</p>

<pre><code>R&gt; dd[ order(-dd[,4], dd[,1]), ]
    b x y z
4 Low C 9 2
2 Med D 3 1
1  Hi A 8 1
3  Hi A 9 1
R&gt; 
</code></pre>

<p>rather than using the name of the column (and <code>with()</code> for easier/more direct access).</p>
",84458,2009-08-18T21:33:18Z,956,How to sort a dataframe by column(s)?,"<p>I want to sort a data.frame by multiple columns. For example, with the data.frame below I would like to sort by column <code>z</code> (descending) then by column <code>b</code> (ascending): </p>

<pre><code>dd &lt;- data.frame(b = factor(c(""Hi"", ""Med"", ""Hi"", ""Low""), 
      levels = c(""Low"", ""Med"", ""Hi""), ordered = TRUE),
      x = c(""A"", ""D"", ""A"", ""C""), y = c(8, 3, 9, 9),
      z = c(1, 1, 1, 2))
dd
    b x y z
1  Hi A 8 1
2 Med D 3 1
3  Hi A 9 1
4 Low C 9 2
</code></pre>
"
1299539,16632,2009-08-19T12:14:46Z,1297698,6,TRUE,"<p>Instead of using <code>lmList</code>, I'd recommend the more general plyr package.  </p>

<pre><code>library(plyr)

d &lt;- data.frame(
 state = rep(c('NY', 'CA'), c(10, 10)), 
 year = rep(1:10, 2), 
 response = c(rnorm(10), rnorm(10))
)

# Create a list of models
# dlply = data frame -&gt; list
models &lt;- dlply(d, ~ state, function(df) { 
  lm(response ~ year, data = df)
})

# Extract the coefficients in a useful form
# ldply = list -&gt; data frame
ldply(models, coef)

# We can get the predictions in a similar way, but we need
# to cast to a data frame so the numbers come out as rows,
# not columns.
predictions &lt;- ldply(models, as.data.frame(predict))
</code></pre>

<p><code>predictions</code> is a regular R data frame and so is easy to plot.</p>
",37751,2009-08-19T03:35:02Z,2,Plotting Regression results from lme4 in R using Lattice (or something else),"<p>I have fit a regression using lme4 thanks to a <a href=""https://stackoverflow.com/questions/1169539/linear-regression-and-group-by-in-r"">previous answer</a>. Now that I have a regression fit for each state I'd like to use lattice to plot QQ plots for each state. I would also like to plot error plots for each state in a lattice format. How do I make a lattice plot using the results of a lme4 regression? </p>

<p>Below is a simple sample (yeah, I like a good alliteration) using two states. I would like to make a two panel lattice made from the object fits. </p>

<pre><code>library(lme4)
d &lt;- data.frame(state=rep(c('NY', 'CA'), c(10, 10)), year=rep(1:10, 2), response=c(rnorm(10), rnorm(10)))
fits &lt;- lmList(response ~ year | state, data=d)
</code></pre>
"
1300618,143319,2009-08-19T15:15:41Z,1299871,847,TRUE,"<p>By using the <code>merge</code> function and its optional parameters:</p>

<p><strong><em>Inner join:</em></strong> <code>merge(df1, df2)</code> will work for these examples because R automatically joins the frames by common variable names, but you would most likely want to specify <code>merge(df1, df2, by = ""CustomerId"")</code> to make sure that you were matching on only the fields you desired.  You can also use the <code>by.x</code> and <code>by.y</code> parameters if the matching variables have different names in the different data frames.</p>

<p><strong><em>Outer join:</em></strong> <code>merge(x = df1, y = df2, by = ""CustomerId"", all = TRUE)</code></p>

<p><strong><em>Left outer:</em></strong> <code>merge(x = df1, y = df2, by = ""CustomerId"", all.x = TRUE)</code></p>

<p><strong><em>Right outer:</em></strong> <code>merge(x = df1, y = df2, by = ""CustomerId"", all.y = TRUE)</code></p>

<p><strong><em>Cross join:</em></strong> <code>merge(x = df1, y = df2, by = NULL)</code></p>

<p><strike>Just as with the inner join, you would probably want to explicitly pass ""CustomerId"" to R as the matching variable.</strike>  I think it's almost always best to explicitly state the identifiers on which you want to merge; it's safer if the input data.frames change unexpectedly and easier to read later on.</p>
",23929,2009-08-19T13:18:11Z,771,"How to join (merge) data frames (inner, outer, left, right)?","<p>Given two data frames:</p>

<pre><code>df1 = data.frame(CustomerId = c(1:6), Product = c(rep(""Toaster"", 3), rep(""Radio"", 3)))
df2 = data.frame(CustomerId = c(2, 4, 6), State = c(rep(""Alabama"", 2), rep(""Ohio"", 1)))

df1
#  CustomerId Product
#           1 Toaster
#           2 Toaster
#           3 Toaster
#           4   Radio
#           5   Radio
#           6   Radio

df2
#  CustomerId   State
#           2 Alabama
#           4 Alabama
#           6    Ohio
</code></pre>

<p>How can I do database style, i.e., <a href=""http://en.wikipedia.org/wiki/Join_%28SQL%29"" rel=""noreferrer"">sql style, joins</a>? That is, how do I get:</p>

<ul>
<li>An <a href=""http://en.wikipedia.org/wiki/Join_%28SQL%29#Inner_join"" rel=""noreferrer"">inner join</a> of <code>df1</code> and <code>df2</code>:<br>
Return only the rows in which the left table have matching keys in the right table.</li>
<li>An <a href=""http://en.wikipedia.org/wiki/Join_%28SQL%29#Outer_join"" rel=""noreferrer"">outer join</a> of <code>df1</code> and <code>df2</code>:<br>
Returns all rows from both tables, join records from the left which have matching keys in the right table.</li>
<li>A <a href=""http://en.wikipedia.org/wiki/Join_%28SQL%29#Left_outer_join"" rel=""noreferrer"">left outer join (or simply left join)</a> of <code>df1</code> and <code>df2</code><br>
Return all rows from the left table, and any rows with matching keys from the right table.</li>
<li>A <a href=""http://en.wikipedia.org/wiki/Join_%28SQL%29#Right_outer_join"" rel=""noreferrer"">right outer join</a> of <code>df1</code> and <code>df2</code><br>
Return all rows from the right table, and any rows with matching keys from the left table.</li>
</ul>

<p>Extra credit:</p>

<p>How can I do a SQL style select statement?</p>
"
1300949,143305,2009-08-19T16:00:11Z,1300575,6,TRUE,"<p>You can use <code>model.matrix()</code> and <code>model.frame()</code> to evaluate the formula:</p>

<pre><code>lm1 &lt;- lm(log(Volume) ~ log(Girth) + log(Height), data=trees)
print(lm1)

form &lt;- log(Volume) ~ log(Girth) + log(Height)

# use model.matrix
mm &lt;- model.matrix(form, trees)
lm2 &lt;- lm.fit(as.matrix(mm), log(trees[,""Volume""]))
print(coefficients(lm2))

# use model.frame, need to add intercept by hand
mf &lt;- model.frame(form, trees)
lm3 &lt;- lm.fit(as.matrix(data.frame(""Intercept""=1, mf[,-1])), mf[,1])
print(coefficients(lm3))
</code></pre>

<p>which yields </p>

<pre><code>Call: lm(formula = log(Volume) ~ log(Girth) + log(Height), data = trees)

Coefficients: (Intercept)   log(Girth) log(Height)
      -6.63         1.98         1.12

(Intercept)  log(Girth) log(Height)
     -6.632       1.983       1.117  
Intercept  log.Girth. log.Height.
     -6.632       1.983       1.117
</code></pre>
",143813,2009-08-19T15:09:30Z,10,Formulas in user-defined functions in R,"<p>Formulas are a very useful feature of R's statistical and graphical functions. Like everyone, I am a user of these functions. However, I have never written a function that takes a formula object as an argument. I was wondering if someone could help me, by either linking to a readable introduction to this side of R programming, or by giving a self-contained example.</p>
"
1302334,143377,2009-08-19T20:05:46Z,1301759,3,TRUE,"<p>There are several ways to do this (it is R, after all) but I think the most clear is creating an index. We need a function that creates a sequential index (starting at one and ending with the number of observations).</p>

<pre><code>seq_len(3) 
&gt; [1] 1 2 3
</code></pre>

<p>But we need to calculate this index within each grouping variable (state). For this we can use R's <code>ave</code> function. It takes a numeric as the first argument, then the grouping factors, and finally the function to be applied in each group. </p>

<pre><code>s1$index &lt;- with(s1,ave(value1,state,FUN=seq_len))
s2$index &lt;- with(s2,ave(value2,state,FUN=seq_len))
</code></pre>

<p>(Note the use of <code>with</code>, which tells R to search for the variables within the environment/dataframe. This is better practice than using s1$value1, s2$value2, etc.)</p>

<p>Now we can simply merge (join) the two data frames (by the variables present in the both data frames:  state and index). </p>

<pre><code>merge(s1,s2)
</code></pre>

<p>which gives</p>

<pre><code>   state index value1 value2
1    IA     1      1      6
2    IA     2      2      7
3    IA     3      3      8
4    IL     1      4      3
5    IL     2      5      4
6    IL     3      6      5
</code></pre>

<p>For this to work, there should be the same number of observations by state in each of the data frames.</p>

<p>[Edit: commented the code for clarity.]
[Edit: Used seq_len instead of creating a new function as suggested by hadley.]</p>
",37751,2009-08-19T18:24:23Z,4,Mixed Merge in R - Subscript solution?,"<p><strong>Note:</strong> <em>I changed the example from when I first posted. My first example was too simplified to capture the real problem.</em> </p>

<p>I have two data frames which are sorted differently in one column. I want to match one column and then merge in the value from the second column. The second column needs to stay in the same order. </p>

<p>So I have this:</p>

<pre><code>state&lt;-c(""IA"",""IA"",""IA"",""IL"",""IL"",""IL"")
value1&lt;-c(1,2,3,4,5,6)
s1&lt;-data.frame(state,value1)
state&lt;-c(""IL"",""IL"",""IL"",""IA"",""IA"",""IA"")
value2&lt;-c(3,4,5,6,7,8)
s2&lt;-data.frame(state,value2)

s1
s2
</code></pre>

<p>which returns this:</p>

<pre><code>&gt; s1
  state value1
1    IA      1
2    IA      2
3    IA      3
4    IL      4
5    IL      5
6    IL      6
&gt; s2
  state value2
1    IL      3
2    IL      4
3    IL      5
4    IA      6
5    IA      7
6    IA      8
</code></pre>

<p>and I want this:</p>

<pre><code>  state value1 value2
1    IA      1      6
2    IA      2      7
3    IA      3      8
4    IL      4      3
5    IL      5      4
6    IL      6      5
</code></pre>

<p>I'm about to drive myself silly trying to solve this. Seems like it should be a simple subscript problem. </p>
"
1311620,143377,2009-08-21T12:19:47Z,1310247,24,TRUE,"<p>I never use attach. <code>with</code> and <code>within</code> are your friends.</p>

<p>Example code:</p>

<pre><code>&gt; N &lt;- 3
&gt; df &lt;- data.frame(x1=rnorm(N),x2=runif(N))
&gt; df$y &lt;- with(df,{
   x1+x2
 })
&gt; df
          x1         x2          y
1 -0.8943125 0.24298534 -0.6513271
2 -0.9384312 0.01460008 -0.9238312
3 -0.7159518 0.34618060 -0.3697712
&gt; 
&gt; df &lt;- within(df,{
   x1.sq &lt;- x1^2
   x2.sq &lt;- x2^2
   y &lt;- x1.sq+x2.sq
   x1 &lt;- x2 &lt;- NULL
 })
&gt; df
          y        x2.sq     x1.sq
1 0.8588367 0.0590418774 0.7997948
2 0.8808663 0.0002131623 0.8806532
3 0.6324280 0.1198410071 0.5125870
</code></pre>

<p>Edit: hadley mentions transform in the comments. here is some code:</p>

<pre><code> &gt; transform(df, xtot=x1.sq+x2.sq, y=NULL)
       x2.sq       x1.sq       xtot
1 0.41557079 0.021393571 0.43696436
2 0.57716487 0.266325959 0.84349083
3 0.04935442 0.004226069 0.05358049
</code></pre>
",76235,2009-08-21T05:45:34Z,25,Do you use attach() or call variables by name or slicing?,"<p>Many intro R books and guides start off with the practice of attaching a <code>data.frame</code> so that you can call the variables by name. I have always found it favorable to call variables with <code>$</code> notation or square bracket slicing <code>[,2]</code>. That way I can use multiple <code>data.frame</code>s without confusing them and/or use iteration to successively call columns of interest. I noticed Google recently posted <a href=""http://google-styleguide.googlecode.com/svn/trunk/google-r-style.html"" rel=""nofollow noreferrer"">coding guidelines for R</a> which included the line</p>

<blockquote>
  <p>1) attach: avoid using it </p>
</blockquote>

<p>How do people feel about this practice?</p>
"
1312929,16632,2009-08-21T16:24:01Z,1312865,5,TRUE,"<p>Have a look at the <code>layout</code> parameter. </p>

<p>Maybe you want something like:</p>

<pre><code>xyplot(Predicted_value + Actual_value ~ x_value | State_CD, data=dd, layout = c(4,5))
</code></pre>
",37751,2009-08-21T16:06:26Z,5,Controlling the number of panels in a lattice plot with R,"<p>How do I limit the number of panels shown on a single page using lattice? I am graphing the results of a regression for multiple states and putting 50 of these on a single page makes them unreadable. I would like to limit the output to 4 wide and as many tall as needed. </p>

<p>Here's my lattice code:</p>

<pre><code>xyplot(Predicted_value + Actual_value ~ x_value | State_CD, data=dd)
</code></pre>

<p>There are 50 different values for State_CD</p>
"
1313568,2002705,2009-08-21T18:29:57Z,1311920,21,TRUE,"<p>You can achieve this using the built-in <code>embed()</code> function, where its second 'dimension' argument is equivalent to what you've called 'lag':</p>

<pre><code>x &lt;- c(NA,NA,1,2,3,4)
embed(x,3)

## returns
     [,1] [,2] [,3]
[1,]    1   NA   NA
[2,]    2    1   NA
[3,]    3    2    1
[4,]    4    3    2
</code></pre>

<p><code>embed()</code> was discussed in a <a href=""https://stackoverflow.com/questions/1169376/cumulative-sums-moving-averages-and-sql-group-by-equivalents-in-r/1172367#1172367"">previous answer</a> by Joshua Reich.  (Note that I prepended x with NAs to replicate your desired output). </p>

<p>It's not particularly well-named but it is quite useful and powerful for operations involving sliding windows, such as rolling sums and moving averages.</p>
",160794,2009-08-21T13:23:57Z,11,Lagging Variables in R,"<p>What is the most efficient way to make a matrix of lagged variables in R for an arbitrary variable (i.e. not a regular time series)</p>

<p>For example:</p>

<p><strong><em>Input</em></strong>:</p>

<pre><code>x &lt;- c(1,2,3,4) 
</code></pre>

<p><strong><em>2 lags, output</em></strong>:</p>

<pre><code>[1,NA, NA]
[2, 1, NA]
[3, 2,  1]
[4, 3,  2]
</code></pre>
"
1314342,158065,2009-08-21T21:36:39Z,1313954,18,TRUE,"<p>Just following up on what Ian suggested: for ggplot2 you really want all the y-axis stuff in one column with another column as a factor indicating how you want to decorate it.  It is easy to do this with <code>melt</code>.  To wit:</p>

<pre><code>qplot(x_value, value, 
      data = melt(dd, measure.vars=c(""Predicted_value"", ""Actual_value"")), 
      colour=variable) + facet_wrap(~State_CD)
</code></pre>

<p>Here's what it looks like for me:
<a href=""http://www.cs.princeton.edu/~jcone/example.png"">alt text http://www.cs.princeton.edu/~jcone/example.png</a></p>

<p>To get an idea of what <code>melt</code> is actually doing, here's the head:</p>

<pre><code>&gt; head(melt(dd, measure.vars=c(""Predicted_value"", ""Actual_value"")))
     x_value State_CD        variable      value
1  1.2898779        A Predicted_value  1.0913712
2  0.1077710        A Predicted_value -2.2337188
3 -0.9430190        A Predicted_value  1.1409515
4  0.3698614        A Predicted_value -1.8260033
5 -0.3949606        A Predicted_value -0.3102753
6 -0.1275037        A Predicted_value -1.2945864
</code></pre>

<p>You see, it ""melts"" Predicted_value and Actual_value into one column called <code>value</code> and adds another column called <code>variable</code> letting you know what column it originally came from.</p>
",37751,2009-08-21T19:58:39Z,18,plotting two vectors of data on a GGPLOT2 scatter plot using R,"<p>I've been experimenting with both <code>ggplot2</code> and <code>lattice</code> to graph panels of data. I'm having a little trouble wrapping my mind around the <code>ggplot2</code> model. In particular, how do I plot a scatter plot with two sets of data on each panel:</p>

<p>in <code>lattice</code> I could do this:</p>

<pre><code>xyplot(Predicted_value + Actual_value ~ x_value | State_CD, data=dd)
</code></pre>

<p>and that would give me a panel for each State_CD with each column</p>

<p>I can do one column with <code>ggplot2</code>: </p>

<pre><code>pg &lt;- ggplot(dd, aes(x_value, Predicted_value)) + geom_point(shape = 2) 
      + facet_wrap(~ State_CD) + opts(aspect.ratio = 1)
print(pg)
</code></pre>

<p>What I can't grok is how to add Actual_value to the ggplot above. </p>

<p><strong>EDIT</strong> Hadley pointed out that this really would be easier with a reproducible example. Here's code that seems to work. Is there a better or more concise way to do this with ggplot? Why is the syntax for adding another set of points to ggplot so different from adding the first set of data?</p>

<pre><code>library(lattice)
library(ggplot2)

#make some example data
dd&lt;-data.frame(matrix(rnorm(108),36,3),c(rep(""A"",24),rep(""B"",24),rep(""C"",24)))
colnames(dd) &lt;- c(""Predicted_value"", ""Actual_value"", ""x_value"", ""State_CD"")

#plot with lattice
xyplot(Predicted_value + Actual_value ~ x_value | State_CD, data=dd)

#plot with ggplot
pg &lt;- ggplot(dd, aes(x_value, Predicted_value)) + geom_point(shape = 2) + facet_wrap(~ State_CD) + opts(aspect.ratio = 1)
print(pg)

pg + geom_point(data=dd,aes(x_value, Actual_value,group=State_CD), colour=""green"")
</code></pre>

<p>The lattice output looks like this:
<a href=""http://www.cerebralmastication.com/wp-content/uploads/2009/08/lattice.png"" rel=""nofollow noreferrer"">alt text http://www.cerebralmastication.com/wp-content/uploads/2009/08/lattice.png</a></p>

<p>and ggplot looks like this:
<a href=""http://www.cerebralmastication.com/wp-content/uploads/2009/08/ggplot.png"" rel=""nofollow noreferrer"">alt text http://www.cerebralmastication.com/wp-content/uploads/2009/08/ggplot.png</a></p>
"
